Video_ID,Title,Uploader,Duration_Sec,Views,Tags,Lyrics,Emotion_Label
KqmIcLVTxm0,Mơ (remake) - Tuấn Khang ft.Vũ Cát Tường (Prod by ZANE.H),Tkhang,169,144354,,Không có lời bài hát (Sub),
6U12sO4WUlY,Đợi Anh - Hà Lan Phương (MV Lyric),Zing MP3,355,144271,"zingmp3, zing mp3, tuyển tập nhạc hot 2018, nhạc trẻ 2018, tuyển tập nhạc hay nhất 2017, nhạc hot 2017, tuyen tap nhac tre 2018, nhactre2018, nhac tre moi nhat, nhac tre tuyen chon, Đợi Anh, Hà Lan Phương",Không có lời bài hát (Sub),
Oj6tMiW55rM,BIỂN TÌNH - LỆ QUYÊN | Phòng Trà Không Tên,Phòng Trà Không Tên,247,144240,"BIỂN TÌNH LỆ QUYÊN live at Phòng Trà Không Tên, BIỂN TÌNH LỆ QUYÊN, bien tinh le quyen, lệ quyên, le quyen, lệ quyên live, biển tình live, lệ quyên show, show lệ quyên, lệ quyên mới nhất, biển tình, bien tinh, minishow, phòng trà không tên, phòng trà không tên show",Không có lời bài hát (Sub),
0bQ7CSIuonY,Phương Mỹ Chi - Mưa Trên Quê Hương | BÀI HÁT ĐỂ ĐỜI |Hát Trên Quê Hương 4 | Official Music Video,Quang Lê Official,331,143782,"Phương Mỹ Chi - Mưa Trên Quê Hương, phương mỹ chi, phuong my chi, mưa trên quê hương, mua tren que huong, phương mỹ chi live, live, điệu đà, official music video, quang lê official",Không có lời bài hát (Sub),
DU3tHREdjCo,PBN 74 | Trường Vũ - Thư Cho Vợ Hiền,Thuy Nga,325,143268,"PBN 123, PARIS BY NIGHT, thuy nga, thuy nga paris by night, nhac tre, nhạc trẻ, nhạc, nhac, nhac tru tinh, nhạc hay, nhạc buồn, nhac hay, nhạc trẻ remix, nhac tre remix, nhạc trữ tình, nhạc vàng, nhac vang, paris by night, bolero hay nhat, nhạc sống, ca nhac, nhac xua, nhạc tinh yeu, pbn 74, sa mạc tuổi trẻ, nguyễn hưng, ca sĩ nguyễn hưng, sa mac tuoi tre nguyen hung, sa mac tuoi tre",Không có lời bài hát (Sub),
AFfUKVNqh3Q,TÌNH TÍNH TANG - AVIN LU | OFFCIAL MV (OST Ngày Xưa Có Một Chuyện Tình),YEAH1 MUSIC,298,143064,"yeah1, yeah1 music, nhạc phim, nhạc phim ngày xưa có một chuyện tình, nhac phim ngay xua co mot chuyen tinh, ngay xua co mot chuyen tinh nhac phim, ost ngày xưa có một chuyện tình, ngày xưa có một chuyện tình ost, tình tính tang, tinh tinh tang, tình tính tang ost, tình tính tang avin lu, avin lu tình tính tang, tinh tinh tang avin lu, avin lu tinh tinh tang, tình tính đang ost, ost tình tính tang, avin lu, nhạc phim 2024, ost, ngày xưa có một chuyện tình ost avin lu, nhạc",Không có lời bài hát (Sub),
C9NkNwzbLPI,Hot - Đông Nhi | Official Lyric Video,ĐÔNG NHI,273,142916,"dong nhi, đông nhi, đông nhi official, dong nhi official, hot đông nhi, hot dong nhi, hot, đông, nhi, dong, mv dong nhi, mv đông nhi, official audio dong nhi, official audio đông nhi, nhạc trẻ hay mới nhất, nhac tre hay moi nhat dong nhi, tuyen tap nhung bai hat hay nhat, tuyển tập những bài hát hay nhất đông nhi, hot lyric video, hot lyric video dong nhi, hot lyric video đông nhi, hot the remix, the remix dong nhi",Không có lời bài hát (Sub),
vxydN59ty5g,KIẾP RONG BUỒN | ISAAC | HÁT CHO EM (The Show),Isaac Official,224,142890,"kiếp rong buồn, kiep rong buon, isaac, kiếp rong buồn isaac, kiep rong buon isaac, isaac kiếp rong buồn, isaac kiep rong buon, kiếp rong buồn cover, kiep rong buon cover, issac, hát cho em, hat cho em, yêu làm chi isaac, yeu lam chi isaac, isaac yêu làm chi, hát cho em isaac, hat cho em isaac, isaac hat cho em, isaac hát cho em, isaac live, isaac cover, isaac mới nhất",Không có lời bài hát (Sub),
PlR11jcNQ3k,HOÀNG HÔN MÀU TÍM - Bích Phương | Giọng Ca CỰC NGỌT NGÀO Nghe Là Say Hơn Rượu,Thái Hoàng Singer,323,142751,"hoàng hôn màu tím, bích phương, bich phuong, hoàng hôn màu tím bích phương, Giọng Ca CỰC NGỌT NGÀO Nghe Là Say Hơn Rượu, giọng ca bích phương, giọng ca cực ngọt ngào, ca khúc hoàng hôn màu tím, nhac tru tinh, bolero tru tinh, nhac tru tinh tuyen chon, liveshow người mang tâm sự, nghe là say hơn rượu, nhac tru tinh hay nhat, nhac tru tinh bolero, bolero mới nhất, bolero, Thái Hoàng singer, nhạc trữ tình, ca nhạc trữ tình, hoang hon mau tim",Không có lời bài hát (Sub),
FAZks-4QrZs,Lần Cuối - Ngọt | Countdown Lights 2020 | Billboard Việt Nam,Billboard Việt Nam,240,142556,"BillboardVN, Lần Cuối - Ngọt, Ngọt band, lần cuối ngọt, lan cuoi ngot, ngot live lan cuoi, billboard việt nam, lần cuối ngọt live countdown, countdown 2020, Billboard Việt Nam, Countdown Lights 2020, light 2020, countdown live 2020, lần cuối, ngọt, countdown light 2020, light 2020 nguyễn huệ, phố đi bộ countdown, lan cuoi ngot live, lan cuoi live countdown",Không có lời bài hát (Sub),
