Video_ID,Title,Uploader,Duration_Sec,Views,Tags,Lyrics,Emotion_Label
JEQ1J8TIlHs,CÁNH HỒNG PHAI - ANH TÀI BB Trần | Tiết mục SOLO Tại Anh Trai Vượt Ngàn Chông Gai 2024,YEAH1 MUSIC,167,2040915,"anh trai, anh tài, ATVNCG, anh trai vượt ngàn chông gai, show anh trai, show anh trai vượt ngàn chông gai, anh trai 2024, call me by fire, nhạc anh trai, anh trai vượt mọi chông gai, anh trai chông gai, video music, nhạc mới, mv ca nhạc, bb trần, bb tran, anh tài bb trần, anh trai bb trần, cánh hồng phai, cánh hồng phai bb trần, bb trần cánh hồng phai, tiết mục cánh hồng phai, vòng concert anh trai, canh hong phai, cánh hồng phai anh trai vượt ngàn chông gai",Không có lời bài hát (Sub),
ZUoqzq192AU,Lắng Nghe Tim Em - Đông Nhi | Official Audio,ĐÔNG NHI,272,2040675,"Lắng Nghe Tim Em, lang nghe tim em, dong nhi, đông nhi, dong nhi 2015, Đông Nhi (TV Personality), lang nghe tim em dong nhi, dong nhi lang nghe tim em, đông nhi lắng nghe tim em, Lắng Nghe Tim Em Audio, lang nghe tim em audio, Dong, Đông, Nhi, Audio, Lắng Nghe, đông nhi official, dong nhi official",Không có lời bài hát (Sub),
QkRdIBmweKY,Gợi Nhớ Quê Hương - Phương Mỹ Chi | Truyền Hình HTV9,Phương Mỹ Chi,285,2039741,"phuong my chi, dân ca phương mỹ chi, phương mỹ chi bolero, phương mỹ chi cover, phương mỹ chi live, phương mỹ chi karaoke, phương mỹ chi official, nhạc phương mỹ chi, nhạc dân da, nhạc bolero 2020, phương mỹ chi bolero 2020, phương mỹ chi dân ca 2020, goi nho que huong, gợi nhớ quê hương, goi nho que huong phuong my chi, gợi nhớ quê hương phương mỹ chi",Không có lời bài hát (Sub),
eRr04BB3JvE,Quy Luật Của Đời - R.i.c.k ft. Spy [ Official Lyric Video ],KaWaiiBi [V] Music,236,2038585,"Quy Luật Của Đời, cấm, luật đời, nhạc rap, nhạc rap hay, nhạc rap hay 2021, Quy luat cua doi, Quy luat cua doi - Rick ft Spy, Quy luat cua doi - R.i.c.k ft Spy, Quy luat cua doi Rick, Quy luat cua doi Spy, Quy luat cua doi Rap, Rap Quy luat cua doi, Nhac Rap Quy luat cua doi, Quy luat cua doi MV, Quy luat cua doi Karaoke, Quy luat cua doi Beat, rap 2021, nhac rap, nhac rap hay, nhac rap hay 2021, cam, nguoi nao do, luat do, R.i.c.k, Spy, Rick, rap free fire",Không có lời bài hát (Sub),
Vi6G0Nhyz_A,Máu Đỏ Da Vàng - ERIK | Gala Nhạc Việt 16,Gala Nhạc Việt,256,2038462,"2022, erik, gala nhac viet, gala nhac viet 16, gala nhạc việt, gala nhạc việt 16, gnv, gnv 16, gnv16, hai tet, hit tet, hit tet 2022, ho ngoc ha, mau do da vang, mau do da vang erik, máu đỏ da vàng, nhac tet, nhac tet 2022, nhac tre hay moi nhat, nhac xuan 2022, nhạc trẻ hay",Không có lời bài hát (Sub),
wQc7BciWPuY,Xin Lỗi Em - Noo Phước Thịnh [Official Lyrics Video],Mưa.,304,2032241,"Noo Phước Thịnh, Noo, Noo Phuoc Thinh, Xin Lỗi Em, Xin loi em, lyrics video, karaoke, V-Pop, Ballad",Không có lời bài hát (Sub),
5CfpmX4xGqY,Chồng Người Ta - Lyna Thùy Linh (Official MV),Zing MP3,238,2031453,"Chồng Người Ta - Lyna Thùy Linh (Official MV), chồng người ta, chong nguoi ta, chongnguoita, lyna thùy linh, lynathuylinh, lyna thuy linh, thùy linh, lyna, nhạc trẻ, nhac tre, zing mp3, zingmp3, mv official",Không có lời bài hát (Sub),
LJ_k4ZhYzIc,ĐÔNG NHI - SỐNG TRẺ TỪNG GIÂY ft. TEAM THE VOICE | OFFICIAL MUSIC VIDEO,ĐÔNG NHI,200,2025471,"dong nhi, đông nhi, vì ai vì anh, bad boy, dong nhi stop loving you, dong, nhi, official, đông nhi official, dong nhi song tre tung giay, sống trẻ từng giây, sống trẻ từng giây the voice, sống trẻ từng giây team đông nhi, team đông nhi sống trẻ, đông nhi team the voice, đông nhi sống trẻ từng giây team the voice",Tình tính tinh tình tang | Âm nhạc cứ vang lên trong đầu | Nhiều lần muốn hát thật to | Nhưng mà sao vẫn cứ lo sợ thế | Sợ có ai cười chê | Tôi sợ có ai nghe thấy tôi | Đành thế cứ im lặng thôi | Hát làm chi chẳng ai thích đâu | Rồi khi tuổi trẻ qua hết thì sao | Tôi không muốn phải hối tiếc | Không bây giờ thì cho đến bao giờ? | Nên bây giờ tôi sẽ hát lên hát lên thật to thật to nào! | Cùng vỗ tay vỗ tay thật vang thật vang nào! | Tuổi thanh xuân có bao nhiêu lâu? | Sao mình chẳng hát lên cùng với nhau? | Hãy hát lên hát lên | Quẩy lên quẩy lên nào! | Ah ah i da! Ah ah i da! | Ta luôn sống trẻ từng giây | Ah ah i da! Ah ah i da! | Ta luôn sống trẻ từng giây | Tình tính tinh tình tang | Ai đàn guitar nghe rộn ràng | Ra là có anh đẹp trai | Đang ngồi hát câu ca thật thoải mái | Rồi bỗng anh mời tôi | Hát cùng anh câu ca yêu đời | Mọi người vỗ tay thật to | Nhưng mà tôi vẫn cứ thấy lo | Rồi khi tuổi trẻ qua hết thì sao | Tôi không muốn phải hối tiếc | Không bây giờ thì cho đến bao giờ? | Nên bây giờ tôi sẽ hát lên hát lên thật to thật to nào! | Cùng vỗ tay vỗ tay thật vang thật vang nào! | Tuổi thanh xuân có bao nhiêu lâu? | Sao mình chẳng hát lên cùng với nhau? | Hãy hát lên hát lên | Quẩy lên quẩy lên nào! | Ah ah i da! Ah ah i da! | Ta luôn sống trẻ từng giây | Ah ah i da! Ah ah i da! | Nên bây giờ tôi sẽ hát lên hát lên thật to thật to nào! | Cùng vỗ tay vỗ tay thật vang thật vang nào! | Tuổi thanh xuân có bao nhiêu lâu? | Sao mình chẳng hát lên cùng với nhau? | Hãy hát lên hát lên | Quẩy lên quẩy lên nào! | Ah ah i da! Ah ah i da! | Ta luôn sống trẻ từng giây | Ah ah i da! Ah ah i da! | Ta luôn sống trẻ từng giây!,
Mpxe123lgZo,Ba kể con nghe - Nguyễn Hải Phong [Lyric - Kara | HD],MIPHA Production,252,2024906,"tình cha con, Nguyen Hai Phong, ba con, MiPha Production, lyric, vietsub, karaoke, album nguyen hai phong, nguyen hai phong mp3, nhac nguyen hai phong, nguyen hai phong m4u, sang tac cua nguyen hai phong, kara effect, loi bai hat",Không có lời bài hát (Sub),
Yl2k3cnLWkk,Đường Một Chiều   Huỳnh Tú X Magazine Masew Mix,Tiến Toàn,306,2024726,,Không có lời bài hát (Sub),
YmEJhCsXuKw,Cuối Cùng Thì - Jack - J97 x Zeaplee「Lofi Version by 1 9 6 7」/ Official Lyrics Video,1 9 6 7,222,2022181,,Không có lời bài hát (Sub),
O46_lfTMlok,06 Quen Lắm,Ngọt,248,2022009,"Ngọt, Suýt 2, 06 Quen Lắm",Không có lời bài hát (Sub),
xkOhqND6LsE,Như Phút Ban Đầu - Noo Phước Thịnh | Gala Nhạc Việt 8,Gala Nhạc Việt,268,2021648,"gala nhac viet, duyen phan cuoc doi, ho ngoc ha, noo phuoc thinh, nhu phut ban dau, tran thanh, phi phuong anh, the face, guong mat thuong hieu, như phút ban đầu, noo phước thịnh, như phút ban đầu noo phước thịnh, như phút ban đầu live, nhu phut ban dau noo phuoc thinh, như phút ban đầu mv, noo phước thịnh mv, nhạc trẻ",Không có lời bài hát (Sub),
0kONVVDpOsk,Ai cũng phải lớn,SOOBIN Official,260,2021195,"SOOBIN, Ai cũng phải lớn",Không có lời bài hát (Sub),
7aIz8j43Qoo,Mùa xuân trên Thành phố Hồ Chí Minh - Phương Mỹ Chi ft Double2T,HOA XUÂN CA,195,2020799,"Hoa Xuân Ca, VTV, Đại nhạc hội hoa xuân ca, hoa xuân ca vtv, vtv hoa xuân ca, vtvshows, âm nhạc, VTV music, music VTV, show âm nhạc, Việt Nam, Yêu nước, Ca nhạc, Ca khúc hay nhất, trending, Trend, Mùa xuân trên Thành phố Hồ Chí Minh - Phương Mỹ Chi ft Double2T, 50 năm Giải phóng miền Nam, Phương Mỹ Chi, Double2T",Không có lời bài hát (Sub),
tnYrDhi1KGA,Những Kẻ Mộng Mơ - Noo Phước Thịnh [Lyrics Video] Mưa.,Mưa.,252,2020265,"mua, mưa, những kẻ mộng mơ, nhung ke mong mo, nhung ke mong mo lyrics, những kẻ mộng mơ lyrics, noo, noo phuoc thinh, noo phước thịnh, noo phuoc thinh live, đừng mộng mơ nữa hỡi biển ơi, lyrics video",Không có lời bài hát (Sub),
77dx9RTINO8,BÌNH TĨNH - KEJO (LYRIC VIDEO OFFICIAL),Mắc Cỡ Studio,160,2019476,,Không có lời bài hát (Sub),
h4Nu-MaCKJ4,Chi Pu | TÔI VẪN HÁT (Official Lyric Video),Chi Pu Official,240,2017540,"Chi pu, chi pu 2018, tôi vẫn hát, toi van hat, tôi vẫn hát chi pu, toi van hat chi pu, chi pu tôi vẫn hát, chi pu toi van hat, tôi hát, chi pu mv, chi pu mv lyrics, mv tôi vẫn hát chi pu, tôi vẫn hát mv lyrics, mv toi van hat, tôi vẫn hát official lyrics video, chi pu we choice awards 2017, We Choice Awards 2017, chi pu we choice, we choice bình tĩnh sống, chi pu bình tĩnh sống, Tôi vẫn sẽ hát, Tôi cũng chỉ là một cô gái nhỏ bé, chipu sunny",ĐĂNG KÝ KÊNH CHIPU ĐỂ XEM VIDEO MỚI,
