Video_ID,Title,Uploader,Duration_Sec,Views,Tags,Lyrics,Emotion_Label
okdPWuoDdCs,Đi Rồi Sẽ Đến - ERIK (Official Lyric Video),1989s Entertainment,192,1070741,"tiên cookie, erik, erik monstar, đi rồi sẽ đến, erik đi rồi sẽ đến, đi rồi sẽ đến erik, đi rồi sẽ đến tiên cookie, tiên cookie đi rồi sẽ đến, di roi se den erik, di roi se den tien cookie, di roi se den official, đi rồi sẽ đến official, đi rồi sẽ đến erik lyric video, di roi se den lyric, Kỳ Thực Tập Trong Mơ, Kỳ Thực Tập Trong Mơ Mùa 2, tien cookie, tien cookie official, sang tac tien cookie, sáng tác tiên cookie, erik tien cookie, erik tiên cookie, erik 2017",Không có lời bài hát (Sub),
HebxYEjMUic,Rhymastic - Ngổn Ngang | Official Visualizer,Rhymastic Official,197,1070364,"Rhymastic, Rhymastic Official, rhymastic, ngổn ngang rhymastic, ngon ngang, ngổn ngang rhymastic lyric, ngon ngang rhymastic lyric, ngổn ngang beat, ngổn ngang lyric, nhạc rhymastic, nhac rhymastic, rhymastic ngon ngang beat, rhymastic ngon ngang lyric, ngổn ngang lofi, ngổn ngang lyric karaoke, rhymastic rap việt, rhymastic ngổn ngang lyric, rhymastic playlist, yêu 5, rhymastich yeu 5, yeu 5, yêu 5 remix, yeu 5 rhymastic, yêu 6, Yeu 6, Y6u, Love 6, Lov6, yt:cc=on","♪ Và thời gian lướt qua lòng ai ♪ | ♪ Mà nghe những tháng ngày dài năm ấy ♪ | ♪ Dường như chưa khi nào chững lại ♪ | ♪ Và càng lâu ta càng hóa điên dại ♪ | ♪ Vì em vẫn còn đây ♪ | ♪ Anh biết là em ♪ | ♪ Anh vẫn nhận ra từng giọng cười em ấm mềm ♪ | ♪ Là khi ôm nhau nô đùa ngả nghiêng ♪ | ♪ Một thế giới riêng hai người điên ♪ | ♪ Nụ hôn em anh vẫn đắm chìm ♪ | ♪ Cả đêm thâu chỉ để ngắm nhìn ♪ | ♪ Ánh mắt em soi rọi thẳng vào trái tim này ♪ | ♪ Đừng tắt đi trong anh hình ảnh đó khi sang ngày ♪ | ♪ Để giật mình vẫn mỗi thân ta ngồi … thẫn thờ, lẻ loi ♪ | ♪ Dòng kí ức viết vội vàng ♪ | ♪ Giấu đi từng tiếng thở than ♪ | ♪ Những điều nuối tiếc muộn màng ♪ | ♪ Đến bao giờ hết ngổn ngang ♪ | ♪ Nếu vào lần cuối cùng gặp em anh | kịp nói điều gì thêm để mình khỏi cần lặng im ♪ | ♪ Nếu anh kịp tới ngồi cạnh em khi em | với gọi anh trên chặng đường nối lại niềm tin ♪ | ♪ Và nếu những lúc rối bời anh kéo tay | em tới nhẹ nhàng nói cho em nghe câu chân tình ♪ | ♪ Nếu lời nói dối bị nhìn thấu và anh mới là người | đau khi phải giấu cho riêng mình ♪ | ♪ Nếu như vào một ngày khác ♪ | ♪ Nếu anh hiểu được cảm giác ♪ | ♪ Nỗi cô đơn em gánh vác ♪ | ♪ Từng lời hứa anh thoái thác ♪ | ♪ Và nếu ta đem trao tình yêu thêm cơ may ♪ | ♪ Hoặc nếu anh níu kéo, và em nói okay ♪ | ♪ Nếu anh đưa tay, và em cũng đưa tay ♪ | ♪ Và nếu những chữ nếu làm đổi thay hiện thực này ♪ | ♪ Thì giờ anh, chẳng ngồi đây, trách than, | một tình yêu, chỉ còn là dĩ vãng ♪ | ♪ Dòng kí ức viết vội vàng ♪ | ♪ Giấu đi từng tiếng thở than ♪ | ♪ Những điều nuối tiếc muộn màng ♪ | ♪ Đến bao giờ hết ngổn ngang ♪ | ♪ Dòng kí ức viết vội vàng ♪ | ♪ Giấu đi từng tiếng thở than ♪ | ♪ Những điều nuối tiếc muộn màng ♪ | ♪ Đến bao giờ đến bao giờ ... đến bao giờ ♪ | ♪ Đến bao giờ hết ngổn ngang ♪ | ♪ Đến bao giờ đến bao giờ hết ♪",
g0FxowSmtes,LIÊN KHÚC 3 NÀNG - CHỊ ĐẸP TÓC TIÊN (Tiết Mục Solo) | CHỊ ĐẸP ĐẠP GIÓ 2024,YEAH1 MUSIC,211,1069467,"yeah1, yeah1 music, chị đẹp đạp gió rẽ sóng, chị đẹp đạp gió rẽ sóng mùa 2, chị đẹp đạp gió 2024, chị đẹp, đạp gió 2024, chị đẹp đạp gió, show chị đẹp đạp gió, show chị đẹp, chị đẹp đạp gió tập 1, tiết mục chị đẹp tập 1, tóc tiên, chị đẹp tóc tiên, tóc tiên live, tóc tiên chị đẹp đạp gió, liên khúc 3 nàng, liên khúc 3 nàng tóc tiên, tóc tiên mashup, bài ca đất phương nam, bèo dạt mây trôi, em trong mắt tôi, hello vietnam, bèo dạt mây trôi tóc tiên, tiết mục tóc tiên",Không có lời bài hát (Sub),
X1YcZ9rQpts,Hà Nội mùa vắng những cơn mưa (Hồng Nhung),Ngoc Manh Pham,310,1068440,,Không có lời bài hát (Sub),
uSmSSD9P6QE,Sóc Sờ Bai Sóc Trăng - Dương Hồng Loan,Dương Hồng Loan Official {Kim Minh},270,1067808,"duong hong loan, dương hồng loan, bolero, soc so bai soc trang, sóc sờ bai sóc trăng, về thăm quê hương, ve tham que huong, thanh sơn, thanh son, kim minh",Không có lời bài hát (Sub),
vPcmij-3wFY,TÌNH TỨ - Trại Tình Ái | Space Jam Album Vol. 2 (Official Visualizer),SpaceSpeakers Label,204,1066254,"space jam, Space jam, Space jam 4, Space jam album vol 2, Do4love, Space jam vol 2, space speaker đà lạt, Spacejam, Spacejam 4, Space jam mùa 4, Spacespeakers group, Spacespeakers label, Ss label, Space jam đà lạt, Space jam album, Album space jam, Tình Tứ - Trại Tình Ái, Quốc Thiên, SOOBIN, Rhymastic, GDucky, Kim Chi Sun, MiQ, Bảo Hân, tình ái space jam, do4love, tình ái Rhymastic, lyrics spacejam, ATVNCG 2024, anh trai vượt ngàn chông gai",Không có lời bài hát (Sub),
laEtGCLWA7o,ERIK - 'Dù cho tận thế (vẫn yêu em)' | Official Lyrics Video | OST BỘ TỨ BÁO THỦ,ERIK Official,233,1066094,"dù cho tận thế, erik, erik dù cho tận thế, ost bộ tứ báo thủ, bộ tứ báo thủ erik, erik bộ tứ báo thủ, bo tu bao thu erik, tran thanh bo tu bao thu, bo tu bao thu review phim, erik du cho tan the, du cho tan the lyric, tieu vy quoc anh, tiểu vy quốc anh, dù cho tận thế karaoke, lyric du cho tan the, du cho tan the mv, mv dù cho tận thế, du cho tan the van yeu em, erik mv, nhac moi, mv nhac viet, nhac tre, nhac ballad, ballad nhe nhang, bo tu bao thu tran thanh",Không có lời bài hát (Sub),
Pxb86dXItBU,Official M/V Day Dứt Nỗi Đau | ISAAC x MR. SIRO | Hát Cho Em 3,Isaac Official,307,1063378,"day dứt nỗi đau, day dut noi dau, isaac, day dứt nỗi đau isaac, day dut noi dau isaac, isaac day dut noi dau, isaac day dứt nỗi đau, mr siro, day dứt nỗi đâu mr siro, day dut noi dau mr siro, mr siro day dut noi dau, day dut noi dau siro, siro day dut noi dau, siro day dứt nỗi đau, mr. siro, day dut noi dau mr. siro, day dứt nỗi đau mr. siro, mv day dut noi dau, mv day dứt nỗi đau, nhac day dut noi dau, nhạc day dứt nỗi đau, mr siro day dứt nỗi đau",Không có lời bài hát (Sub),
s_TK9--jCU4,THANH HÀ - TẠM BIỆT NHÉ THANH XUÂN | OFFICIAL MUSIC VIDEO,Thanh Ha's Closet,308,1061731,"thanh hà, tạm biệt nhé thanh xuân, thanh ha tam biet nhe thanh xuan, danh ca thanh hà, bài mới thanh hà, bài hát thanh xuân, bài hát tình yêu cũ, tạm biet nhe thanh xuân trailer, thanh hà sợ yêu, minh lam, thanh hà cứ ngỡ, nhạc trẻ mới nhất, nhạc mới 2020, KỲ PHƯƠNG UYÊN, mv tạm biệt nhé thanh xuân, nhạc thất tình, thanh hà tạm biệt nhé thanh xuân, tạm biệt nhé thanh xuân thanh hà, tam biet nhe thanh xuan, tam biet nhe thanh xuan thanh ha","Em tập quen với cô đơn rồi | Ngồi ngắm sao rơi là niềm vui mới | Em tập quen với cơn đau rồi | Chờ ngày chóng qua, chờ đêm vời vợi | Quen dần mùi thuốc lá. Quên dần mùi nước hoa | Vì em cũng không còn thiết tha anh à | Giật mình chợt tiếc thanh xuân trôi qua | Vì thanh xuân mình đã dành hết cho nhau | Dành yêu thương buồn vui và cả cơn đau | Dành cơn gió ru nhẹ mỗi khi đông về | Dành chiếc hôn và ly cà phê mỗi sáng | Rồi anh đi và mang tình ấy ra khơi | Và anh neo thuyền bên tình mới xa xôi | Thì em biết bao ngày dấu yêu qua rồi | Tạm biệt nhé tình yêu của em một thời. | Em tập quen với cô đơn rồi | Ngồi ngắm sao rơi là niềm vui mới | Em tập quen với cơn đau rồi | Chờ ngày chóng qua, chờ đêm vời vợi | Quen dần mùi thuốc lá | Quên dần mùi nước hoa | Vì em cũng không còn thiết tha anh à | Giật mình chợt tiếc thanh xuân trôi qua | Vì thanh xuân mình đã dành hết cho nhau | Dành yêu thương buồn vui và cả cơn đau | Dành cơn gió ru nhẹ mỗi khi đông về | Dành chiếc hôn và ly cà phê mỗi sáng | Rồi anh đi và mang tình ấy ra khơi | Và anh neo thuyền bên tình mới xa xôi | Thì em biết bao ngày dấu yêu qua rồi | Tạm biệt nhé | Vì thanh xuân mình đã dành hết cho nhau | Dành yêu thương buồn vui và cả cơn đau | Dành cơn gió ru nhẹ mỗi khi đông về | Dành chiếc hôn và ly cà phê mỗi sáng | Rồi anh đi và mang tình ấy ra khơi | Và anh neo thuyền bên tình mới xa xôi | Thì em biết bao ngày dấu yêu qua rồi | Tạm biệt nhé tình yêu của em một thời.",
7hvwQwIMJwE,Wxrdie - ĐỪNG (ft. JasonDilla) [prod. Wokeup & 2pillz],Wxrdie,244,1061374,"wxrdie, nhạc wxrdie, tlinh wxrdie, wxrdie rapper, wxrdie ft tlinh, my turn wxrdie, hết cảnh wxrdie, nhac wxrdie, wxrdie can gi noi iu, wrxdie, rapper wxrdie, tlinh wxrdie mck, chê hộ wxrdie, wxrdie vin flow, đừng wxride, đừng wxrdie, đừng wxrdie lyric, vin flow wxrdie live, wxrdie live, wxrdie đừng lyric, 420ent, đừng lyric, đừng, đừng live, 40 do, vinflow wxrdie, wxrdie đừng, dung","Mày đừng f*** with anh em tao khi thấy bọn tao trên cao vì đây là câu chuyện thường | Mày chỉ có thể gõ ở trên mạng thôi | Chứ còn lên sàn cầm mic thì chỉ 1 câu là liệt giường | Chỉ up status trước khi lên phòng thu thì không rõ bao lâu mày mới thực hiện được | Đồ đẹp, nhạc hay như này mà chê tao phê | Thì chắc là mày còn tỉnh hơn cả Châu Việt Cường | Đây không chỉ là rap | Đây là anh đạp vào mồm vài thằng hạng bét | Làm thì không làm suốt ngày cap | Từ show cho tới fes | I take all these cash | Xong việc là hop on the jet | Pull up với homie chắc chắn là phải cuốn | Anh vút lên trên cao xong anh em tao lại xuống | Những thứ anh tạo ra anh không cần phải ước | Mấy em chê anh nhưng nghe nhạc anh xong lại muốn | Khi mà Wxrdie mang trap tới tập ba chỉ bây giờ tao mới nhận ra | Anh em tao đã làm việc quên mình để bỏ lại những lời đồn ở thật xa | Làm những gì mình thích trong khi mày ăn cắp với pha trộn đến tẩu hỏa nhập ma | Nằm trên sofa tràn ngập hoa | Toàn nhạc đỉnh, toàn sập K | Don’t f*** with 'em OG fake | Chất không cần khoe, I'm lowkey flex | Sống đơn giản, làm nhạc kiểu giới thượng lưu | Gửi demo phải chất thì mới được deal | Không phải ít chữ mà là ngắn gọn và súc tích | Show chật cứng, không thể nhúc nhích | Có hôm hút nhiều, có hôm hút ít | Còn mấy em méng thì lúc yêu lúc thích | Thèm rỏ dãi khi nhìn anh em tao nấu ăn | Bật TV xem anh em tao đấu căng | Thích ăn cá và sống điềm đạm như 1 chú gấu băng | Mày chỉ đến rồi đi và để lại trên mông tao toàn dấu răng | Tao sẽ cho anh em tao hốt bạc | Không làm việc với mày, tao làm việc với nốt nhạc | Rolling with my whole squad | Bọn tao không cần phải phông bạt | Rolling with my whole squad | Tao muốn tiền to | Không muốn phiền lo | Anh em thật no | Volume bật to | Bass đập cho | Đưa tao tập raw | I want more | Tao muốn tiền to | Không muốn phiền lo | Anh em thật no | Volume bật to | Bass đập cho | Đưa tao tập raw | I want more | Mày đừng f*** with anh em tao khi thấy bọn tao trên cao vì đây là câu chuyện thường | Mày chỉ có thể gõ ở trên mạng thôi | Chứ còn lên sàn cầm mic thì chỉ 1 câu là liệt giường | Chỉ up status trước khi lên phòng thu thì không rõ bao lâu mày mới thực hiện được | Đồ đẹp, nhạc hay như này mà chê tao phê | Thì chắc là mày còn tỉnh hơn cả Châu Việt Cường | Đây không chỉ là rap | Đây là anh đạp vào mồm vài thằng hạng bét | Làm thì không làm suốt ngày cap | Từ show cho tới fes | I take all these cash | Xong việc là hop on the jet | Pull up với homie chắc chắn là phải cuốn | Anh vút lên trên cao xong anh em tao lại xuống | Những thứ anh tạo ra anh không cần phải ước | Mấy em chê anh nhưng nghe nhạc anh xong lại muốn | Đừng ghét | Chỉ vì tao hot | Tao đã work hard | Để đặt mình vào spot | Không cần nói nhiều | Hãy để hành động của tao áp dụng | Beat đập trong trap room | Thu 1 con track thật là bay | Để fan của tao rap cùng | Đi khắp mọi nơi | Phát tỏa năng lượng thật là cao | Tao sẽ cố gắng thật nhiều để làm tự hào my town | Sẽ không thay đổi dù dòng đời này nó có ra sao | Sẽ không dừng lại | Đừng dại | Để mà va nhau | 24/7 | Vẫn đang lên dần | Vẫn đang lên tần | Party ở trên tầng | 24/7 | vẫn đang lên dần | vẫn đang lên tần | party ở trên tầng | Mày đừng f*** with anh em tao khi thấy bọn tao trên cao vì đây là câu chuyện thường | Mày chỉ có thể gõ ở trên mạng thôi | Chứ còn lên sàn cầm mic thì chỉ 1 câu là liệt giường | Chỉ up status trước khi lên phòng thu thì không rõ bao lâu mày mới thực hiện được | Đồ đẹp, nhạc hay như này mà chê tao phê | Thì chắc là mày còn tỉnh hơn cả Châu Việt Cường | Đây không chỉ là rap | Đây là anh đạp vào mồm vài thằng hạng bét | Làm thì không làm suốt ngày cap | Từ show cho tới fes | I take all these cash | Xong việc là hop on the jet | Pull up với homie chắc chắn là phải cuốn | Anh vút lên trên cao xong anh em tao lại xuống | Những thứ anh tạo ra anh không cần phải ước | Mấy em chê anh nhưng nghe nhạc anh xong lại muốn",
BiIWorH9D1c,Mascara | Choáng ngợp với giọng hát KỸ THUẬT mà trọn vẹn XÚC CẢM của Văn Mai Hương,Biển của Hy vọng - Viettel Media,259,1060977,"sea of hope, sea of hope việt nam, biển của hy vọng, biển của hy vọng đức phúc, biển của hy vọng tiên cookie hát, tiên cookie biển của hy vọng, quân ap biển của hy vọng, đức phúc, quân ap, tiên cookie, văn mai hương, văn mai hương biển của hy vọng, mascara, mascara văn mai hương, văn mai hương live, van mai huong, văn mai hương mascara, văn mai hương cover, văn mai hương chi pu, van mai huong chi pu, chi pu",Không có lời bài hát (Sub),
9orAopBsxxE,Sài Gòn Đẹp Lắm | Nah ft Wowy & Thái Việt G | Rap Việt,deadnah,245,1059713,"rap viet, wowy, nah, vieon rap viet, rap việt nam, karik rap việt, ráp việt, ươy, nhac ráp, nah sơn, youtube rap việt, rap viet vieon, rap việt youtube, deadnah, nah album, hiphop, Hip Hop, Rap, wowy nguyen, vietnam, rapper wowy, artistwowy, bước tới wowy, buoc toi wowy, wowy rap việt, rap việt wowy, rap việt, sài gòn đẹp lắm thái vg, sai gon dep lam thai vg, sài gòn đẹp lắm nah thái vg, sai gon dep lam thai viet g",♫,
bbMpxa7t0-Q,Nỗi Lòng Của Một Người Lớn - Hoàng Green (Official MV) | ta ước mình cứ mãi như trẻ con ...,Hoàng Green Official,307,1057957,"nỗi lòng của một người lớn, nỗi lòng của người lớn, nỗi lòng người lớn, noi long cua mot nguoi lon, ta ước mình cứ mãi như trẻ con, ta ước mình như trẻ con, ta uoc minh cu mai nhu tre con, trẻ con, nỗi lòng của một người lớn lofi, nổi lòng của một người lớn mv, hoàng green, hoàng green mới nhất, nhạc suy, nhạc tâm trạng, ta ước mình cứ mãi như trẻ con official mv, ta ước mình cứ mãi như trẻ con mv, mv ta ước mình cứ mãi như trẻ con",Không có lời bài hát (Sub),
c-M38Q6xi10,SUPERSTAR - NHÀ TINH HOA | Chung Kết 1 - ANH TRAI VƯỢT NGÀN CHÔNG GAI 2024,YEAH1 MUSIC,248,1056589,"Yeah1 music, nhạc anh trai, ATVNCG, anh trai vượt ngàn chông gai, show anh trai, show anh trai vượt ngàn chông gai, anh trai chông gai, video music, mv ca nhạc, anh trai vượt mọi chông gai, anh trai, anh tài, anh tai, phai nhà tinh hoa, nhà tinh hoa, soobin, kay trần, bb trần, st, tiết mục nhà tinh hoa, superstar, superstar nhà tinh hoa, anh trai vượt ngàn chông gai chung kết 1, superstar chung kết 1, superstar anh trai, superstar nha tinh hoa, tiết mục chung kết 1",Không có lời bài hát (Sub),
